Gene	logFC	P.Value	nes	pval	Eigen_centrality	Eigen_directed_centrality	Eigen_reverse_centrality	Page_rank	page_rank_directed	Page_rank_reverse	TF
ACIN1	0.00167147902834053	0.962508538769218	0	1	0	0	0	0	0	0	FALSE
ACKR1	0.0394112289354522	0.451567352383758	0	1	0	0	0	0	0	0	FALSE
ACKR2	-0.0267757173193335	0.358231075160454	0	1	0	0	0	0	0	0	FALSE
ACKR2	-0.0218480760781254	0.362806550246371	0	1	0	0	0	0	0	0	FALSE
ACKR2	0.0078405172395648	0.765551674397873	0	1	0	0	0	0	0	0	FALSE
ACKR3	-0.254216647276045	0.03498563083466	0	1	0.0436851223552889	0	0.259114115526384	0.00153852185242204	0.000848325763860603	0.00597877005135109	FALSE
ACKR3	-0.0124184599142074	0.701890570985985	0	1	0.0436851223552889	0	0.259114115526384	0.00153852185242204	0.000848325763860603	0.00597877005135109	FALSE
ACKR3	0.0052789915966347	0.852438677230448	0	1	0.0436851223552889	0	0.259114115526384	0.00153852185242204	0.000848325763860603	0.00597877005135109	FALSE
ACKR4	0.0441453781512555	0.069194260332617	0	1	0	0	0	0	0	0	FALSE
ACLY	0.00831789545589601	0.826997729155303	0	1	0	0	0	0	0	0	FALSE
ACLY	0.00194414660594155	0.971112048954545	0	1	0	0	0	0	0	0	FALSE
ACLY	-0.000652537607557235	0.989438588537446	0	1	0	0	0	0	0	0	FALSE
ACMSD	0.0125478991596575	0.52684682413716	0	1	0	0	0	0	0	0	FALSE
ACO1	-0.019797478991614	0.433815661867353	0	1	0	0	0	0	0	0	FALSE
ACO1	-0.0375618094669345	0.460129415238894	0	1	0	0	0	0	0	0	FALSE
ACO2	0.00156910512604735	0.965086683130766	0	1	0	0	0	0	0	0	FALSE
ACO2	0.00143806935332513	0.976166631287493	0	1	0	0	0	0	0	0	FALSE
ACOD1	0.0378075964705795	0.410311983288026	0	1	0	0	0	0	0	0	FALSE
ACOT11	-0.0654870957142943	0.17682120660295	0	1	0	0	0	0	0	0	FALSE
ACOT11	0.0377451985714181	0.302188406822038	0	1	0	0	0	0	0	0	FALSE
ACOT11	0.0309163373815764	0.396947569487145	0	1	0	0	0	0	0	0	FALSE
ACOT11	0.0218899767493532	0.43819079037572	0	1	0	0	0	0	0	0	FALSE
ACOT12	-0.00172605042018237	0.922711262269357	0	1	0	0	0	0	0	0	FALSE
ACOT13	-0.0199409813539448	0.757247003072197	0	1	0	0	0	0	0	0	FALSE
ACOT4	0.0173394957983115	0.757069376041413	0	1	0	0	0	0	0	0	FALSE
ACOT6	0.0343484784033503	0.155212887820247	0	1	0	0	0	0	0	0	FALSE
ACOT7	0.0991858263865435	0.0172518487422423	0	1	0	0	0	0	0	0	FALSE
ACOT7	0.043321671490995	0.584902770054835	0	1	0	0	0	0	0	0	FALSE
ACOT8	-0.0510235294117649	0.138122592598611	0	1	0	0	0	0	0	0	FALSE
ACOT8	0.0323585560316904	0.38535543142818	0	1	0	0	0	0	0	0	FALSE
ACOT9	0.0464983193277178	0.486900375796611	0	1	0	0	0	0	0	0	FALSE
ACOX1	0.0576285248319044	0.0468688082219633	0	1	0	0	0	0	0	0	FALSE
ACOX1	-0.0128009590372535	0.447215615297204	0	1	0	0	0	0	0	0	FALSE
ACOX1	-0.0347268907563159	0.484725250410797	0	1	0	0	0	0	0	0	FALSE
ACOX1	-0.041592827927742	0.592099145054445	0	1	0	0	0	0	0	0	FALSE
ACOX1	0.00523638177101127	0.921178749495626	0	1	0	0	0	0	0	0	FALSE
ACOX2	0.023873952868942	0.600972893526392	0	1	0	0	0	0	0	0	FALSE
ACOX3	-0.128502942914689	0.020054399392202	0	1	0.00933112459926085	0	0.0191484987519374	0.000805682865895988	0.000848325763860603	0.00166789348357334	FALSE
ACOX3	-0.0432565371054938	0.227710835836382	0	1	0.00933112459926085	0	0.0191484987519374	0.000805682865895988	0.000848325763860603	0.00166789348357334	FALSE
ACOXL	0.0849915966386536	0.00151556555236221	0	1	0	0	0	0	0	0	FALSE
ACOXL	0.017060444705864	0.376488258316959	0	1	0	0	0	0	0	0	FALSE
ACP1	0.0815929721848612	0.0925624020025708	0	1	0	0	0	0	0	0	FALSE
ACP1	0.0623504189652255	0.267216777268916	0	1	0	0	0	0	0	0	FALSE
ACP1	0.0553211735489629	0.306193246307862	0	1	0	0	0	0	0	0	FALSE
ACP1	0.0133789644754776	0.625692434614042	0	1	0	0	0	0	0	0	FALSE
ACP2	0.0415809630894906	0.43501931296445	0	1	0	0	0	0	0	0	FALSE
ACP4	0.0802475663865323	0.0969401771700178	0	1	0	0	0	0	0	0	FALSE
ACP5	0.0440807653625468	0.583564371759028	0	1	0	0	0	0	0	0	FALSE
ACP6	0.106895798319309	0.199888803001658	0	1	0	0	0	0	0	0	FALSE
ACP6	-0.0283247021848796	0.47311116069483	0	1	0	0	0	0	0	0	FALSE
ACPP	0.0327873949579729	0.0798853522569602	0	1	0	0	0	0	0	0	FALSE
ACPP	-0.0405647058823613	0.442454970145218	0	1	0	0	0	0	0	0	FALSE
ACPP	-0.0281923171621132	0.718277590531564	0	1	0	0	0	0	0	0	FALSE
ACR	-0.00706661692258592	0.775961832832616	0	1	0	0	0	0	0	0	FALSE
ACRBP	0.0360361344537692	0.565392243159373	0	1	0	0	0	0	0	0	FALSE
ACRBP	0.0166563025210049	0.771394281196201	0	1	0	0	0	0	0	0	FALSE
ACRBP	0.0130319327730906	0.845232745700577	0	1	0	0	0	0	0	0	FALSE
ACRV1	-0.0624130076955298	0.0503551270379799	0	1	0	0	0	0	0	0	FALSE
ACRV1	-0.0502303936758599	0.116585692662081	0	1	0	0	0	0	0	0	FALSE
ACRV1	-0.045569731258742	0.139804626090028	0	1	0	0	0	0	0	0	FALSE
ACRV1	-0.0283758921649415	0.417790819084538	0	1	0	0	0	0	0	0	FALSE
ACRV1	-0.0292535284884572	0.445592127610468	0	1	0	0	0	0	0	0	FALSE
ACRV1	-0.00639451471835883	0.868379297898848	0	1	0	0	0	0	0	0	FALSE
ACSBG1	0.0173928309796487	0.302645203376059	0	1	0	0	0	0	0	0	FALSE
ACSBG1	0.0169392216065729	0.681767112834121	0	1	0	0	0	0	0	0	FALSE
ACSBG2	-0.012150420168072	0.744874028151994	0	1	0	0	0	0	0	0	FALSE
ACSF2	0.0288537815125913	0.473919085518793	0	1	0	0	0	0	0	0	FALSE
ACSF3	0.0595294117646947	0.0203477796878716	0	1	0	0	0	0	0	0	FALSE
ACSF3	0.0238167598069117	0.325630828557423	0	1	0	0	0	0	0	0	FALSE
ACSF3	0.010992436974778	0.758419864527148	0	1	0	0	0	0	0	0	FALSE
ACSL1	0.21384521046445	0.214948032718074	0	1	0	0	0	0	0	0	FALSE
ACSL1	0.194163931659807	0.236468945644942	0	1	0	0	0	0	0	0	FALSE
ACSL3	0.106901044717775	0.174785565848043	0	1	0	0	0	0	0	0	FALSE
ACSL3	0.0774609841429168	0.329705349534138	0	1	0	0	0	0	0	0	FALSE
ACSL3	-0.0231639335883536	0.758982558422798	0	1	0	0	0	0	0	0	FALSE
ACSL4	-0.104914840852532	0.274930201421287	0	1	0	0	0	0	0	0	FALSE
ACSL4	0.0090250651260515	0.897726988579427	0	1	0	0	0	0	0	0	FALSE
ACSL4	0.00634412040176624	0.937050905998409	0	1	0	0	0	0	0	0	FALSE
ACSL5	0.0302134453781413	0.579684045246062	0	1	0	0	0	0	0	0	FALSE
ACSL5	0.00455966386553719	0.925712924515588	0	1	0	0	0	0	0	0	FALSE
ACSL6	-0.0222303701680797	0.500638515890943	0	1	0	0	0	0	0	0	FALSE
ACSL6	0.00669915966385659	0.659472110847851	0	1	0	0	0	0	0	0	FALSE
ACSL6	0.0109949579831881	0.900921940329261	0	1	0	0	0	0	0	0	FALSE
ACSL6	0.0118474688321841	0.915957526706603	0	1	0	0	0	0	0	0	FALSE
ACSL6	-0.00247206272655731	0.96950884707407	0	1	0	0	0	0	0	0	FALSE
ACSM1	0.0509103292436901	0.0876986768930374	0	1	0	0	0	0	0	0	FALSE
ACSM1	-0.0214394957983455	0.406469425721875	0	1	0	0	0	0	0	0	FALSE
ACSM2A	0.0289915169747816	0.304383689631929	0	1	0	0	0	0	0	0	FALSE
ACSM2B	-0.00367249546219561	0.878627588813446	0	1	0	0	0	0	0	0	FALSE
ACSM3	0.273969974089521	0.0539186060354157	0	1	4.71527065500193e-17	0	0	0.000348472528750374	0.000848325763860603	0	FALSE
ACSM3	0.224064285261302	0.0551865861681122	0	1	4.71527065500193e-17	0	0	0.000348472528750374	0.000848325763860603	0	FALSE
ACSM5	-0.0320469895798352	0.113086939883113	0	1	0	0	0	0	0	0	FALSE
ACSM5	0.0187358535949436	0.446886793468572	0	1	0	0	0	0	0	0	FALSE
ACSM5	-0.00245378151261466	0.921807193261839	0	1	0	0	0	0	0	0	FALSE
ACSS1	0.0698647058823409	0.0486167055696206	0	1	0	0	0	0	0	0	FALSE
ACSS1	0.0346848739495726	0.0592011215547045	0	1	0	0	0	0	0	0	FALSE
ACSS1	0.0511563025210009	0.0871702512207748	0	1	0	0	0	0	0	0	FALSE
ACSS1	0.0489647058823461	0.15596238335916	0	1	0	0	0	0	0	0	FALSE
ACSS1	0.0474033613445286	0.313525662702622	0	1	0	0	0	0	0	0	FALSE
ACSS2	-0.0388848739495984	0.430796927989141	0	1	0	0	0	0	0	0	FALSE
ACSS3	0.0295294117647007	0.123293492527481	0	1	0	0	0	0	0	0	FALSE
ACSS3	-0.0286075630252238	0.45953712041616	0	1	0	0	0	0	0	0	FALSE
ACTA1	0.0411611272020052	0.204933567058691	0	1	0	0	0	0	0	0	FALSE
ACTA2	-0.12744502388429	0.0924900939389936	0	1	0.318083894858935	0.324770209274283	0.147444126234187	0.00492598798629409	0.00293705103471376	0.00782751316654787	FALSE
ACTA2	-0.0441229286554776	0.200990953114061	0	1	0.318083894858935	0.324770209274283	0.147444126234187	0.00492598798629409	0.00293705103471376	0.00782751316654787	FALSE
ACTA2	0.0225379090756217	0.281210755423396	0	1	0.318083894858935	0.324770209274283	0.147444126234187	0.00492598798629409	0.00293705103471376	0.00782751316654787	FALSE
ACTA2-AS1	0.010704500308262	0.554372879656877	0	1	0	0	0	0	0	0	FALSE
ACTB	-0.045588921848756	0.184293080429076	0	1	0	0	0	0	0	0	FALSE
ACTB	-0.0268956791635304	0.290348919175994	0	1	0	0	0	0	0	0	FALSE
ACTB	-0.0269915966386627	0.299665583328812	0	1	0	0	0	0	0	0	FALSE
ACTB	-0.0271591050420454	0.319777317888471	0	1	0	0	0	0	0	0	FALSE
ACTB	-0.0255439210084329	0.344896940768911	0	1	0	0	0	0	0	0	FALSE
ACTB	-0.0387907159664067	0.387658278780983	0	1	0	0	0	0	0	0	FALSE
ACTC1	-0.0407430166701346	0.223879779107844	0	1	0	0	0	0	0	0	FALSE
ACTG1P17	-0.0260420586459285	0.241091879787706	0	1	0	0	0	0	0	0	FALSE
ACTG1P17	-0.0175496148331051	0.468414918830606	0	1	0	0	0	0	0	0	FALSE
ACTG1P17	0.00825313424588359	0.627093821352322	0	1	0	0	0	0	0	0	FALSE
ACTG2	0.0379241683193188	0.123421189511041	0	1	0	0	0	0	0	0	FALSE
ACTG2	-0.00754959986613812	0.778482864137652	0	1	0	0	0	0	0	0	FALSE
ACTL10	0.0573428571428547	0.215319261646139	0	1	0	0	0	0	0	0	FALSE
ACTL6A	0.00608142092960229	0.954758578772853	0	1	0	0	0	0	0	0	FALSE
ACTL6B	0.0579437101775522	0.0380232809478222	0	1	0	0	0	0	0	0	FALSE
ACTL6B	0.0157048742059605	0.630445704587996	0	1	0	0	0	0	0	0	FALSE
ACTL7A	-0.0150210084033668	0.614693848908919	0	1	0	0	0	0	0	0	FALSE
ACTL7B	0.0556605042016729	0.096690556223393	0	1	0	0	0	0	0	0	FALSE
ACTL8	0.00753547949579048	0.775830425468771	0	1	0	0	0	0	0	0	FALSE
ACTL9	0.0101049526050332	0.730072557064507	0	1	0	0	0	0	0	0	FALSE
ACTN1	-0.0984876574445934	0.329988752598558	0	1	0	0	0	0	0	0	FALSE
ACTN1	-0.0503452222723642	0.422937569649135	0	1	0	0	0	0	0	0	FALSE
ACTN1	-0.0573995695566083	0.46738272341256	0	1	0	0	0	0	0	0	FALSE
ACTN1	0.00663949579830891	0.823467445208162	0	1	0	0	0	0	0	0	FALSE
ACTN2	-0.0317504950478238	0.29192315121666	0	1	0	0	0	0	0	0	FALSE
ACTN2	-0.0162788232315183	0.364701589005265	0	1	0	0	0	0	0	0	FALSE
ACTN2	0.0284662488013741	0.41113241243943	0	1	0	0	0	0	0	0	FALSE
ACTN2	0.00959407629805753	0.604498205940726	0	1	0	0	0	0	0	0	FALSE
ACTN3	0.0371519127398292	0.0615849609103307	0	1	0	0	0	0	0	0	FALSE
ACTN4	-0.00763614333098239	0.851015926884396	0	1	0	0	0	0	0	0	FALSE
ACTR10	0.0323999999999902	0.516956922270248	0	1	0	0	0	0	0	0	FALSE
ACTR1A	0.00979838864662419	0.788754463315511	0	1	0	0	0	0	0	0	FALSE
ACTR1A	-0.0055419362506175	0.920838539223005	0	1	0	0	0	0	0	0	FALSE
ACTR1B	0.0206179263495638	0.576838290039513	0	1	0	0	0	0	0	0	FALSE
ACTR2	-0.0987760646763665	0.124822765394269	0	1	0	0	0	0	0	0	FALSE
ACTR2	-0.0771844269722095	0.305474062215913	0	1	0	0	0	0	0	0	FALSE
ACTR2	-0.091973699170369	0.307008077590361	0	1	0	0	0	0	0	0	FALSE
ACTR2	-0.0569475260003198	0.324183089267559	0	1	0	0	0	0	0	0	FALSE
ACTR2	-0.0130218487395002	0.670695777617471	0	1	0	0	0	0	0	0	FALSE
ACTR2	-0.0222973364431969	0.693887730022695	0	1	0	0	0	0	0	0	FALSE
ACTR2	0.0160428571428506	0.850812315402346	0	1	0	0	0	0	0	0	FALSE
ACTR3	-0.0716630252101087	0.176021678987123	0	1	0	0	0	0	0	0	FALSE
ACTR3	-0.0336883608769263	0.459684063519243	0	1	0	0	0	0	0	0	FALSE
ACTR3	-0.0456586812138298	0.467806275205511	0	1	0	0	0	0	0	0	FALSE
ACTR3	-0.0183922414775104	0.739255060185293	0	1	0	0	0	0	0	0	FALSE
ACTR3	-0.00858403361344884	0.914548571577768	0	1	0	0	0	0	0	0	FALSE
ACTR3-AS1	0.0409411764705787	0.090243796174272	0	1	0	0	0	0	0	0	FALSE
ACTR3B	0.0886991596638644	0.0507943554251079	0	1	0	0	0	0	0	0	FALSE
ACTR3B	0.0556241868637528	0.202966211120931	0	1	0	0	0	0	0	0	FALSE
ACTR3BP2	0.00433361344537264	0.856330605445949	0	1	0	0	0	0	0	0	FALSE
ACTR3C	-0.00257310924371179	0.922951904385176	0	1	0	0	0	0	0	0	FALSE
ACTR5	-0.0338756302521146	0.465096616906081	0	1	0	0	0	0	0	0	FALSE
ACTR5	0.0223537815125905	0.494266571954483	0	1	0	0	0	0	0	0	FALSE
ACTR6	-0.0324157057142997	0.187514529140684	0	1	0	0	0	0	0	0	FALSE
ACTR6	-0.0135487394958069	0.853600717069509	0	1	0	0	0	0	0	0	FALSE
ACTR8	-0.0636394957983226	0.242154380712817	0	1	0	0	0	0	0	0	FALSE
ACTR8	0.00828151260504306	0.733927025536483	0	1	0	0	0	0	0	0	FALSE
ACTRT2	0.012496638655457	0.610361292424936	0	1	0	0	0	0	0	0	FALSE
ACTRT3	0.0175697478991461	0.504479070921617	0	1	0	0	0	0	0	0	FALSE
ACVR1	0.0162814699874065	0.869459730906262	0	1	0	0	0	0	0	0	FALSE
ACVR1B	-0.103002061123171	0.208809802481598	0	1	0	0	0	0	0	0	FALSE
ACVR1B	-0.0407926597899211	0.322646371465833	0	1	0	0	0	0	0	0	FALSE
ACVR1B	-0.0204129152564017	0.392592871695184	0	1	0	0	0	0	0	0	FALSE
ACVR1B	-0.0376235903263193	0.484071255453583	0	1	0	0	0	0	0	0	FALSE
ACVR1B	0.006780318926773	0.810221319591839	0	1	0	0	0	0	0	0	FALSE
ACVR1B	-0.00546448922526821	0.877986226917585	0	1	0	0	0	0	0	0	FALSE
ACVR1C	0.028449489253819	0.232832110624764	0	1	0	0	0	0	0	0	FALSE
ACVR1C	-0.052126504119018	0.283629519537797	0	1	0	0	0	0	0	0	FALSE
ACVR2A	-0.0284949579831935	0.567347460466975	0	1	0	0	0	0	0	0	FALSE
ACVR2A	0.00369274634708638	0.939743463198925	0	1	0	0	0	0	0	0	FALSE
ACVR2B	0.0103999999999962	0.793008928533723	0	1	0	0	0	0	0	0	FALSE
ACVR2B	0.00817478991596143	0.846119387158877	0	1	0	0	0	0	0	0	FALSE
ACVR2B	0.00247564713736281	0.925168384467198	0	1	0	0	0	0	0	0	FALSE
ACVR2B-AS1	-0.0890532467226999	0.0136348931704477	0	1	0	0	0	0	0	0	FALSE
ACVRL1	-0.0336831932773221	0.407630249254456	0	1	0	0	0	0	0	0	FALSE
ACVRL1	-0.00753757780490183	0.816122436089817	0	1	0	0	0	0	0	0	FALSE
ACY1	0.048204201680659	0.124446029232684	0	1	0	0	0	0	0	0	FALSE
ACY3	-0.155358823529416	0.0833665776799335	0	1	0	0	0	0	0	0	FALSE
ACY3	-0.10703640544329	0.11604077117594	0	1	0	0	0	0	0	0	FALSE
ACYP1	-0.0123519406908592	0.857079701099568	0	1	0	0	0	0	0	0	FALSE
ACYP2	0.0530135621808343	0.375490916573173	0	1	0	0	0	0	0	0	FALSE
ADA	0.0497505502520923	0.731346225677854	0	1	0	0	0	0	0	0	FALSE
ADA	0.0495435593015525	0.734103821215236	0	1	0	0	0	0	0	0	FALSE
ADA2	-0.177192436974801	0.31561249959003	0	1	0	0	0	0	0	0	FALSE
ADAD1	-0.026736974789924	0.363684821344246	0	1	0	0	0	0	0	0	FALSE
ADAD1	-0.00231253899160588	0.900659159721659	0	1	0	0	0	0	0	0	FALSE
ADAD2	0.0507638655462035	0.197719929894089	0	1	0	0	0	0	0	0	FALSE
ADAL	-0.0451238034453905	0.30589178148447	0	1	0	0	0	0	0	0	FALSE
ADAL	-0.0197957983193326	0.596910181456592	0	1	0	0	0	0	0	0	FALSE
ADAL	0.0250941176470523	0.620880328117711	0	1	0	0	0	0	0	0	FALSE
ADAM10	-0.0973446535237787	0.209908634335647	0	1	0	0	0	0	0	0	FALSE
ADAM10	-0.035890419749288	0.536188150918308	0	1	0	0	0	0	0	0	FALSE
ADAM10	-0.0199260228571543	0.812003595247014	0	1	0	0	0	0	0	0	FALSE
ADAM11	0.0277858584033526	0.489817733168351	0	1	0	0	0	0	0	0	FALSE
ADAM11	0.00202539469922147	0.96239933581693	0	1	0	0	0	0	0	0	FALSE
ADAM12	-0.0425821063025342	0.122300451499498	0	1	0	0	0	0	0	0	FALSE
ADAM12	-0.0133499829567256	0.31255814338004	0	1	0	0	0	0	0	0	FALSE
ADAM12	-0.0167230438655555	0.363772048676537	0	1	0	0	0	0	0	0	FALSE
ADAM12	0.0128831932773004	0.619226316002777	0	1	0	0	0	0	0	0	FALSE
ADAM12	-0.000189769511655058	0.994191375632862	0	1	0	0	0	0	0	0	FALSE
ADAM15	-0.0451739052738578	0.339794400569029	0	1	0	0	0	0	0	0	FALSE
ADAM15	-0.0231716104201762	0.715449111243708	0	1	0	0	0	0	0	0	FALSE
ADAM17	0.0527133863913321	0.468468604510969	0	1	0	0	0	0	0	0	FALSE
ADAM17	0.0107084811328679	0.869412940729371	0	1	0	0	0	0	0	0	FALSE
ADAM17	0.0026201507069139	0.975040447547082	0	1	0	0	0	0	0	0	FALSE
ADAM18	0.0182723233452267	0.487682939850998	0	1	0	0	0	0	0	0	FALSE
ADAM18	-0.00126797716858462	0.943406428782277	0	1	0	0	0	0	0	0	FALSE
ADAM19	0.0543865546218418	0.0790503587696011	0	1	0	0	0	0	0	0	FALSE
ADAM19	0.0632962015791811	0.38729728993482	0	1	0	0	0	0	0	0	FALSE
ADAM1A	-0.0444689075630258	0.640721282591586	0	1	0	0	0	0	0	0	FALSE
ADAM2	0.000608494741467958	0.977556105995709	0	1	0	0	0	0	0	0	FALSE
ADAM20	-0.0373503686252254	0.194240536047554	0	1	0	0	0	0	0	0	FALSE
ADAM20	-0.0185398870870062	0.524232909873446	0	1	0	0	0	0	0	0	FALSE
ADAM21	-0.0365753927346795	0.180472424362725	0	1	0	0	0	0	0	0	FALSE
ADAM21	-0.0215891148770995	0.583887475402407	0	1	0	0	0	0	0	0	FALSE
ADAM22	0.0385083975437954	0.071629393697638	0	1	0	0	0	0	0	0	FALSE
ADAM22	0.0297322168087018	0.134077730650342	0	1	0	0	0	0	0	0	FALSE
ADAM22	0.0457330225210031	0.211251230719842	0	1	0	0	0	0	0	0	FALSE
ADAM22	0.0319147374230004	0.340748224709121	0	1	0	0	0	0	0	0	FALSE
ADAM22	0.0606603902197334	0.362542149040629	0	1	0	0	0	0	0	0	FALSE
ADAM22	-0.00563177914460145	0.702528293234349	0	1	0	0	0	0	0	0	FALSE
ADAM22	0.00887363458984503	0.778388766979676	0	1	0	0	0	0	0	0	FALSE
ADAM22	0.00192125024209844	0.939666018164445	0	1	0	0	0	0	0	0	FALSE
ADAM23	-0.0453884833892761	0.184037036757632	0	1	0	0	0	0	0	0	FALSE
ADAM23	-0.036067396134456	0.537806587081236	0	1	0	0	0	0	0	0	FALSE
ADAM23	-0.0295471799056548	0.575838838885541	0	1	0	0	0	0	0	0	FALSE
ADAM23	-0.0377965207563076	0.58751544355861	0	1	0	0	0	0	0	0	FALSE
ADAM28	-0.181007597226969	0.128301289435265	0	1	0	0	0	0	0	0	FALSE
ADAM28	-0.0898511311764816	0.173974008421133	0	1	0	0	0	0	0	0	FALSE
ADAM28	-0.0364843152882361	0.370576147927223	0	1	0	0	0	0	0	0	FALSE
ADAM28	-0.0639863920106816	0.65944192979165	0	1	0	0	0	0	0	0	FALSE
ADAM30	-0.0370067226890782	0.151071735407201	0	1	0	0	0	0	0	0	FALSE
ADAM30	0.0556432118487358	0.27639797879708	0	1	0	0	0	0	0	0	FALSE
ADAM32	0.00383771196185911	0.914078512263227	0	1	0	0	0	0	0	0	FALSE
ADAM33	0.0664512605041887	0.0317670339315585	0	1	0	0	0	0	0	0	FALSE
ADAM33	-0.0340394957983357	0.40424159551081	0	1	0	0	0	0	0	0	FALSE
ADAM3A	0.0194195678151194	0.260050681574325	0	1	0	0	0	0	0	0	FALSE
ADAM3A	0.0233585150420135	0.594578154520613	0	1	0	0	0	0	0	0	FALSE
ADAM5	-0.0262666841176609	0.389986421850332	0	1	0	0	0	0	0	0	FALSE
ADAM5	-0.00454853000000988	0.853781705418368	0	1	0	0	0	0	0	0	FALSE
ADAM6	0.00871176470587276	0.730558947408139	0	1	0	0	0	0	0	0	FALSE
ADAM7	-0.020629753354811	0.335399325191476	0	1	0	0	0	0	0	0	FALSE
ADAM7	0.015038712434241	0.434892327213417	0	1	0	0	0	0	0	0	FALSE
ADAM7	-0.0141588235294217	0.681091712167526	0	1	0	0	0	0	0	0	FALSE
ADAM8	-0.0602906881479353	0.577256441751687	0	1	0	0	0	0	0	0	FALSE
ADAM8	-0.0219248663664615	0.778209280711025	0	1	0	0	0	0	0	0	FALSE
ADAM9	-0.0382095273814507	0.276725415374542	0	1	0	0	0	0	0	0	FALSE
ADAM9	-0.0766130430161098	0.361627481259033	0	1	0	0	0	0	0	0	FALSE
ADAM9	-0.157651802746914	0.384958091251201	0	1	0	0	0	0	0	0	FALSE
ADAMDEC1	0.0107824002768311	0.904422850559477	0	1	0	0	0	0	0	0	FALSE
ADAMTS1	0.0746789915966293	0.231960099022319	0	1	0	0	0	0	0	0	FALSE
ADAMTS1	0.0470579831932678	0.290942655683886	0	1	0	0	0	0	0	0	FALSE
ADAMTS10	0.0376789915966249	0.342455072309702	0	1	0	0	0	0	0	0	FALSE
ADAMTS10	0.00813865546217052	0.850109650514245	0	1	0	0	0	0	0	0	FALSE
ADAMTS12	0.0157705882352825	0.577061583317564	0	1	0	0	0	0	0	0	FALSE
ADAMTS12	0.0148613445378061	0.657407022653772	0	1	0	0	0	0	0	0	FALSE
ADAMTS13	0.071137815126038	0.0108290120078978	0	1	0	0	0	0	0	0	FALSE
ADAMTS13	0.00972521008402616	0.775278977154026	0	1	0	0	0	0	0	0	FALSE
ADAMTS14	0.0957781512604896	0.0142930168854241	0	1	0	0	0	0	0	0	FALSE
ADAMTS15	-0.0394579831932829	0.141791258967511	0	1	0	0	0	0	0	0	FALSE
ADAMTS15	0.018762230605514	0.440657453988909	0	1	0	0	0	0	0	0	FALSE
ADAMTS16	0.0327672268907495	0.299175196814188	0	1	0	0	0	0	0	0	FALSE
ADAMTS17	0.0509397328476728	0.0645399393473443	0	1	0	0	0	0	0	0	FALSE
ADAMTS17	0.0288713378547643	0.297850791501817	0	1	0	0	0	0	0	0	FALSE
ADAMTS17	0.0152276970590508	0.645221665527662	0	1	0	0	0	0	0	0	FALSE
ADAMTS18	0.0504081652941091	0.050116107574274	0	1	0	0	0	0	0	0	FALSE
ADAMTS18	0.0181245904222909	0.438141143876804	0	1	0	0	0	0	0	0	FALSE
ADAMTS18	-0.0315142857142874	0.455845613012536	0	1	0	0	0	0	0	0	FALSE
ADAMTS19	0.0250074006552685	0.00990376314562996	0	1	0	0	0	0	0	0	FALSE
ADAMTS19	0.0228232702033866	0.538858553553534	0	1	0	0	0	0	0	0	FALSE
ADAMTS2	-0.0908813404201805	0.111112707974267	0	1	0	0	0	0	0	0	FALSE
ADAMTS2	-0.079416433949592	0.131999358857474	0	1	0	0	0	0	0	0	FALSE
ADAMTS2	-0.074892436974805	0.444285252609575	0	1	0	0	0	0	0	0	FALSE
ADAMTS20	0.0219302521008355	0.379328396337976	0	1	0	0	0	0	0	0	FALSE
ADAMTS20	-0.0108647238842021	0.602901037375379	0	1	0	0	0	0	0	0	FALSE
ADAMTS3	0.0107238476470526	0.896389102155989	0	1	0	0	0	0	0	0	FALSE
ADAMTS4	0.0149269557815943	0.585410502833033	0	1	0	0	0	0	0	0	FALSE
ADAMTS5	0.0229966386554521	0.598454681274987	0	1	0	0	0	0	0	0	FALSE
ADAMTS5	-0.00575630252101789	0.887442688274454	0	1	0	0	0	0	0	0	FALSE
ADAMTS5	-0.000974556736996313	0.942904631792266	0	1	0	0	0	0	0	0	FALSE
ADAMTS5	-0.000917647058832571	0.982810176584279	0	1	0	0	0	0	0	0	FALSE
ADAMTS6	-0.0317245749634276	0.380313850056501	0	1	0	0	0	0	0	0	FALSE
ADAMTS6	-0.0350529411764766	0.606147142761867	0	1	0	0	0	0	0	0	FALSE
ADAMTS6	-0.00864285714286872	0.740578634322681	0	1	0	0	0	0	0	0	FALSE
ADAMTS7	0.0819554621848653	0.0216364101153492	0	1	0	0	0	0	0	0	FALSE
ADAMTS7	0.0391932773109129	0.100440774382926	0	1	0	0	0	0	0	0	FALSE
ADAMTS7	0.0525941176470548	0.11190038608037	0	1	0	0	0	0	0	0	FALSE
ADAMTS8	0.0708613445378043	0.0284460637005437	0	1	0	0	0	0	0	0	FALSE
ADAMTS8	0.0546033613445323	0.194912073703549	0	1	0	0	0	0	0	0	FALSE
ADAMTS8	0.0257714285714172	0.35032404454928	0	1	0	0	0	0	0	0	FALSE
ADAMTS9	-0.0690201680672367	0.0537957643955324	0	1	0	0	0	0	0	0	FALSE
ADAMTS9	0.0234685238642856	0.149936232035454	0	1	0	0	0	0	0	0	FALSE
ADAMTS9	0.0191739495798231	0.39886819586732	0	1	0	0	0	0	0	0	FALSE
ADAMTS9	-0.0189352941176564	0.563913333334894	0	1	0	0	0	0	0	0	FALSE
ADAMTS9-AS1	-0.0188244180672346	0.194660550908433	0	1	0	0	0	0	0	0	FALSE
ADAMTS9-AS2	-0.0372236158712891	0.24627305152525	0	1	0	0	0	0	0	0	FALSE
