"","logFC","AveExpr","t","P.Value","adj.P.Val","B","ID"
"MREG",-0.972089103714286,0.295887251764706,-1.91109292920318,0.061852831537515,0.99512996256347,-3.99603365248755,"MREG"
"C7orf59",1.83168371971428,1.68879286784314,1.91069075005036,0.0619057707719619,0.99512996256347,-3.99645174572607,"C7orf59"
"OR52W1",-2.00615927,-2.42232811568627,-1.9101854032871,0.0619723448503933,0.99512996256347,-3.99697698882222,"OR52W1"
"LGALS12",-1.31616190000001,5.2179852745098,-1.90965558719929,0.0620422080685105,0.99512996256347,-3.99752754496339,"LGALS12"
"TEX261",-1.07490945571429,0.274863480392157,-1.9074324060924,0.0623360964980898,0.99512996256347,-3.99983641813837,"TEX261"
"TDRKH",-0.536562471428575,5.78447619607843,-1.90717370194575,0.0623703722887436,0.99512996256347,-4.00010495377492,"TDRKH"
"CADM4",2.35500206714286,-3.0545956545098,1.90706846153046,0.0623843202205332,0.99512996256347,-4.00021418525749,"CADM4"
"PLEKHH1",-1.69464227142857,-3.73907180392157,-1.90562995940623,0.0625752374062547,0.99512996256347,-4.00170675500244,"PLEKHH1"
"OR5A2",-0.643046799999992,-7.4334761372549,-1.90557903488031,0.0625820051984996,0.99512996256347,-4.00175957700601,"OR5A2"
"OR13C9",-2.25889547142857,-5.15021650980392,-1.90460438081742,0.0627116555434428,0.99512996256347,-4.00277032875831,"OR13C9"
"LOC728264",-0.946613299999991,-7.16154933333333,-1.90412662315741,0.062775291346603,0.99512996256347,-4.00326562914698,"LOC728264"
"SLC9A7",-0.365957100000003,4.67357770588235,-1.90364277691679,0.0628397942109109,0.99512996256347,-4.00376713994229,"SLC9A7"
"RAD54L",-0.947010428571434,4.71860396078431,-1.90348515430568,0.0628608195054082,0.99512996256347,-4.00393049502367,"RAD54L"
"UNKL",-1.699533,-6.87486433333333,-1.9033837924578,0.0628743433384261,0.99512996256347,-4.00403553749057,"UNKL"
"SPRY1",0.873791285714295,-7.44351338627451,1.90321192203485,0.0628972801859296,0.99512996256347,-4.00421363854586,"SPRY1"
"TTPA",-1.31848544142857,-2.58047824039216,-1.90288250434346,0.062941262324871,0.99512996256347,-4.00455496213853,"TTPA"
"DEFB132",0.709288957142863,-7.37210382352941,1.90217934101623,0.0630352327197832,0.99512996256347,-4.00528338053578,"DEFB132"
"PDZRN3",-1.74795628714285,-6.38101758235294,-1.90197174690943,0.0630629983367664,0.99512996256347,-4.00549838929934,"PDZRN3"
"AP4B1",-0.461057197776773,5.66747434199015,-1.90171138677752,0.0630978361144534,0.99512996256347,-4.0057680220748,"AP4B1"
"USP6",-0.72665685714286,3.73236247058824,-1.90170308660892,0.0630989469974009,0.99512996256347,-4.00577661736327,"USP6"
"KIAA1755",-2.40765184714285,-5.13651261568627,-1.90038068640145,0.0632761481227402,0.99512996256347,-4.00714565150786,"KIAA1755"
"MLN",-1.49695276285714,-1.48798970843137,-1.90019978912592,0.0633004212174113,0.99512996256347,-4.007332868522,"MLN"
"RUNDC3B",2.53654735142857,0.663262699803922,1.89946985200191,0.0633984459696215,0.99512996256347,-4.00808816078295,"RUNDC3B"
"SLC16A12",-1.55221758071429,0.348244018627451,-1.89903480187031,0.0634569312122586,0.99512996256347,-4.00853821183823,"SLC16A12"
"DIRAS2",-1.43081693999999,-7.09059034509804,-1.89879149682647,0.0634896595520561,0.99512996256347,-4.00878987010755,"DIRAS2"
"OR2W3",1.56805256714285,3.46141145294118,1.89853914881496,0.0635236194982047,0.99512996256347,-4.00905085440963,"OR2W3"
"GPC4",-3.24776828571428,-3.4026109254902,-1.89852712341397,0.0635252382127424,0.99512996256347,-4.0090632906682,"GPC4"
"BCAT1",1.17963758571428,4.78327988235294,1.89761292514268,0.0636483994468265,0.99512996256347,-4.0100085377291,"BCAT1"
"CFHR3",0.858676957142865,-7.44558790196078,1.89759933390823,0.0636502319972762,0.99512996256347,-4.01002258779746,"CFHR3"
"SDF4",-0.94901815714286,2.76010039411765,-1.89731478184834,0.063688609397047,0.99512996256347,-4.01031672761246,"SDF4"
"DUSP19",-0.762665014285717,1.83295225686275,-1.89719168468921,0.0637052175558964,0.99512996256347,-4.01044396143382,"DUSP19"
"OLFML1",-1.46808187285714,-2.08703818627451,-1.89682456204017,0.0637547713157526,0.99512996256347,-4.010823381737,"OLFML1"
"MCPH1",-0.411429857142863,5.28540450980392,-1.89573951441877,0.0639014215691738,0.99512996256347,-4.01194443018371,"MCPH1"
"GGTLC2",-1.44349095714285,-6.54573117647059,-1.89433081307534,0.0640922437575845,0.99512996256347,-4.01339910044174,"GGTLC2"
"CD99L2",-0.763812328571433,8.68004090196078,-1.89431680975348,0.0640941430744826,0.99512996256347,-4.01341355635123,"CD99L2"
"NDE1",-0.301813571428577,6.21144656862745,-1.89375536045955,0.0641703337734298,0.99512996256347,-4.0139930808037,"NDE1"
"CYP1A2",2.85131164857143,-3.67348008823529,1.8928132445574,0.0642983554876386,0.99512996256347,-4.01496521607561,"CYP1A2"
"DUSP21",-1.0303344,3.86271984705882,-1.89260453112365,0.0643267464087347,0.99512996256347,-4.01518052718377,"DUSP21"
"ORM2",-1.38948357,1.31464714392157,-1.89237153507016,0.0643584530515444,0.99512996256347,-4.01542086591928,"ORM2"
"ALKBH7",-0.609240837384029,2.32785801176066,-1.89207109889882,0.0643993567286745,0.99512996256347,-4.01573073490647,"ALKBH7"
"ATAD2B",-0.692300728571434,6.50211874509804,-1.89172608388557,0.0644463569930503,0.99512996256347,-4.01608653348224,"ATAD2B"
"ZNF543",-2.00654853714285,-4.39196852352941,-1.89145488425204,0.0644833221129637,0.99512996256347,-4.01636617285382,"ZNF543"
"RPA4",-0.507602257142861,3.50570270588235,-1.8913794306629,0.064493609813679,0.99512996256347,-4.01644396881573,"RPA4"
"GPR144",-1.65666121428571,-3.40010130392157,-1.89097163768191,0.0645492344144505,0.99512996256347,-4.01686437799313,"GPR144"
"LMO3",-1.88143447142857,-4.75974688039216,-1.89080240641419,0.064572330219003,0.99512996256347,-4.01703882344562,"LMO3"
"SYT17",-1.91471768432857,-4.04850840727451,-1.89036305705578,0.064632323154905,0.99512996256347,-4.01749165085924,"SYT17"
"GCLM",0.68785245714285,6.57140898039216,1.89020752291531,0.0646535726242676,0.99512996256347,-4.01765193604056,"GCLM"
"TSPAN14",-1.91628842428571,-3.51157736235294,-1.89003633513978,0.0646769676024434,0.99512996256347,-4.01782834073334,"TSPAN14"
"ZACN",0.268364899999989,8.05267437254902,1.88988413910853,0.0646977731643928,0.99512996256347,-4.01798516409707,"ZACN"
"PUS1",-1.89944399957143,-5.71523661352941,-1.8896258062109,0.0647331009217851,0.99512996256347,-4.0182513279828,"PUS1"
"SACM1L",-0.599315628571433,2.73360286666667,-1.88915994879434,0.0647968497181199,0.99512996256347,-4.01873123304987,"SACM1L"
"DSG1",-0.914761599999993,-7.26541782352941,-1.88899572131556,0.0648193356372571,0.99512996256347,-4.01890038996625,"DSG1"
"SST",0.676379100000013,-7.32850156862745,1.88788036797585,0.0649722247332662,0.99512996256347,-4.02004890790927,"SST"
"OR2A12",-4.18371119571428,-6.5959703,-1.88702630244791,0.0650895045295815,0.99512996256347,-4.02092799889294,"OR2A12"
"GRIK1",-0.888356602857142,-0.321269033529412,-1.88698680565596,0.0650949325583236,0.99512996256347,-4.0209686452404,"GRIK1"
"ABCB1",-2.11542435017582,-3.95652782056667,-1.8867191366137,0.0651317283533205,0.99512996256347,-4.02124408671405,"ABCB1"
"ZBTB1",0.695440915714285,0.489829675490196,1.8866527814456,0.0651408527673124,0.99512996256347,-4.02131236379263,"ZBTB1"
"ABCA6",-1.97068324476019,-0.178830172674651,-1.8863970629448,0.0651760264546397,0.99512996256347,-4.02157547080316,"ABCA6"
"TAF4B",-0.321434142857147,6.28765905882353,-1.88608344282872,0.0652191864631052,0.99512996256347,-4.02189811310454,"TAF4B"
"NALCN",1.33191447142858,-6.947758,1.88585852574749,0.0652501542291332,0.99512996256347,-4.02212947392182,"NALCN"
"CSE1L",0.252494185714273,9.18456950980392,1.88494624130539,0.0653758905484677,0.99512996256347,-4.02306766644623,"CSE1L"
"ODF3L2",-1.93756898714285,-3.53780993137255,-1.88445093862158,0.0654442422457234,0.99512996256347,-4.02357688184087,"ODF3L2"
"C6orf195",-1.98012258571428,-5.38569980196078,-1.88413911222005,0.0654873053911152,0.99512996256347,-4.02389741182315,"C6orf195"
"CD46",0.684190285714275,9.80941994117647,1.88257006319618,0.0657043562752538,0.99512996256347,-4.02550960567639,"CD46"
"CRYBA1",-1.05702314212857,-0.414053624568627,-1.88228453007159,0.0657439205288206,0.99512996256347,-4.02580287359191,"CRYBA1"
"AGR2",-3.29751877390013,-1.98544587397052,-1.88220713142288,0.0657546485844942,0.99512996256347,-4.0258823626997,"AGR2"
"LIG1",-0.674142857142862,6.82564454901961,-1.88093901825374,0.0659306308744406,0.99512996256347,-4.02718435034328,"LIG1"
"DCAF12",-1.15124622999999,-7.13924732745098,-1.88083909612152,0.0659445145485711,0.99512996256347,-4.02728691151924,"DCAF12"
"TFG",1.85663821585714,4.75365477,1.88051522099284,0.0659895324289022,0.99512996256347,-4.02761931025922,"TFG"
"SPATS1",-1.63379309428572,0.469643094901961,-1.8803735113582,0.0660092379426927,0.99512996256347,-4.02776473480483,"SPATS1"
"CLSPN",-1.05263587142858,4.92709558823529,-1.88014318090491,0.0660412773389367,0.99512996256347,-4.02800108446754,"CLSPN"
"C11orf45",1.66986262142857,-0.672822429607843,1.87895153919978,0.0662072479453324,0.99512996256347,-4.02922349362634,"C11orf45"
"SLC5A1",-1.4273221,-2.70017752333333,-1.87891465570193,0.0662123906867577,0.99512996256347,-4.0292613194403,"SLC5A1"
"ZNF213",2.40510678857143,1.1579575227451,1.87829883335435,0.0662983061838182,0.99512996256347,-4.02989278642891,"ZNF213"
"IGFBP6",1.55076463857143,-0.362296695686275,1.8779755319437,0.0663434489598394,0.99512996256347,-4.03022423415989,"IGFBP6"
"RAMP3",-1.60765161428571,-6.07767241176471,-1.87725089794061,0.0664447248700181,0.99512996256347,-4.0309669594235,"RAMP3"
"WDR7",-0.78364365714286,4.53624437254902,-1.87671021121507,0.0665203775220642,0.99512996256347,-4.03152099398671,"WDR7"
"AGXT2L2",-1.15060461372048,-6.89666757561762,-1.87655683269399,0.066541851487945,0.99512996256347,-4.03167813543902,"AGXT2L2"
"SHPK",-2.27045204285714,-5.49021455686275,-1.87617944873604,0.0665947126909379,0.99512996256347,-4.03206473377692,"SHPK"
"PTK2B",-2.86784031571429,0.271539739215686,-1.87600844091963,0.0666186779575945,0.99512996256347,-4.03223989629508,"PTK2B"
"PABPC1L2B",-0.622870128571432,4.51563039215686,-1.87568486295699,0.0666640446432867,0.99512996256347,-4.03257130037605,"PABPC1L2B"
"CCNI2",0.346387471428566,8.38223729411765,1.87559431484246,0.0666767444792749,0.99512996256347,-4.0326640302247,"CCNI2"
"XAGE2",-0.791585500000002,5.06705621568627,-1.87545368529986,0.0666964725630822,0.99512996256347,-4.03280804102195,"XAGE2"
"GJB7",-0.897781309999999,-1.14829964941176,-1.87542083568713,0.0667010815540416,0.99512996256347,-4.03284167920251,"GJB7"
"ISCA1",1.57152365142857,-2.90930501764706,1.8750953943958,0.0667467574602796,0.99512996256347,-4.03317490708922,"ISCA1"
"DDX50",-0.346594828571435,9.79823031372549,-1.87459949513597,0.0668164083036899,0.99512996256347,-4.03368258141057,"DDX50"
"DTX4",-1.73918694,2.17066128039216,-1.873753219521,0.0669354132287811,0.99512996256347,-4.03454870081536,"DTX4"
"CFP",-1.20612637142857,5.89599652941176,-1.87317581843075,0.0670167116796496,0.99512996256347,-4.03513945939621,"CFP"
"FAAH2",-1.39535741428572,4.08700001764706,-1.87204700772902,0.067175890994773,0.99512996256347,-4.03629395812686,"FAAH2"
"XRCC4",-1.05859089,0.578406979411765,-1.87080185855683,0.0673518477288426,0.99512996256347,-4.03756678929,"XRCC4"
"PLXNC1",-0.860224300000004,7.14295347058824,-1.87073123368209,0.0673618397021339,0.99512996256347,-4.03763896373703,"PLXNC1"
"TXNDC6",-0.465688271428573,3.50212749019608,-1.87047206262465,0.0673985178726857,0.99512996256347,-4.03790380233127,"TXNDC6"
"OSMR",1.12295333714285,2.00657311960784,1.86996519841633,0.067470298808676,0.99512996256347,-4.038421664725,"OSMR"
"MRAP2",-1.56731529114286,-0.938390907058824,-1.86908879480281,0.0675945660386958,0.99512996256347,-4.03931681674773,"MRAP2"
"ZNF7",0.775136114285711,3.55130580392157,1.86799653720606,0.0677497113250863,0.99512996256347,-4.04043196451324,"ZNF7"
"ACAT1",-0.59922196220592,5.09688184159261,-1.86793962918001,0.0677578028627665,0.99512996256347,-4.04049005067016,"ACAT1"
"LEKR1",-1.594444882,-2.75638474078431,-1.86743089904985,0.0678301736920294,0.99512996256347,-4.04100924900793,"LEKR1"
"PTPN9",-0.458157314285717,9.44891811764706,-1.86736054781265,0.0678401868604461,0.99512996256347,-4.04108103885147,"PTPN9"
"ULBP3",-2.10827441428571,-4.08751752745098,-1.86667965141774,0.0679371643646697,0.99512996256347,-4.04177574556063,"ULBP3"
"DHX40P1",0.315252171428565,5.90236315686275,1.86639052445736,0.0679783791589862,0.99512996256347,-4.04207067463724,"DHX40P1"
"TMEM179",2.63850079285714,2.71624065019608,1.86637992362007,0.067979890701757,0.99512996256347,-4.04208148750528,"TMEM179"
"PDE4DIP",-0.62145132857143,4.81655562745098,-1.86590054464886,0.0680482737460302,0.99512996256347,-4.04257040265684,"PDE4DIP"
"ACOXL",-1.85702291603573,-3.09375112622585,-1.86580997067871,0.0680612006006977,0.99512996256347,-4.04266276695875,"ACOXL"
"CSNK2B",0.336050185714281,5.76694517647059,1.86528410557542,0.0681362939985579,0.99512996256347,-4.04319895475994,"CSNK2B"
"MCTP2",0.624140599999995,6.56513984313725,1.86494159368888,0.0681852423603169,0.99512996256347,-4.04354812422623,"MCTP2"
"PDE1B",-0.845243742857145,3.28803025490196,-1.86474710283255,0.0682130503055535,0.99512996256347,-4.04374637235563,"PDE1B"
"RAB33B",0.999852680857143,1.88464723372549,1.8639967431686,0.0683204254395186,0.99512996256347,-4.04451107070684,"RAB33B"
"INPP1",-0.674537842857144,2.96589718431373,-1.86346471379224,0.0683966446476691,0.99512996256347,-4.04505311543146,"INPP1"
"PSENEN",0.758668799999998,3.50638031372549,1.86340232566058,0.0684055871691794,0.99512996256347,-4.04511666978519,"PSENEN"
"DLEU7",-1.71899747142857,-4.18990885882353,-1.86324957883381,0.0684274856082145,0.99512996256347,-4.04527226462369,"DLEU7"
"GRHL3",-1.96220716857142,-4.98351630588235,-1.86277661588291,0.0684953292757971,0.99512996256347,-4.04575398049018,"GRHL3"
"VPS39",-0.546168157142859,1.81069985843137,-1.86277448557649,0.0684956349842146,0.99512996256347,-4.04575614999678,"VPS39"
"MTM1",-0.362732871428573,5.12719162745098,-1.86260460127057,0.0685200178577031,0.99512996256347,-4.04592915389613,"MTM1"
"AGBL2",-0.815598727972249,0.588732257586417,-1.86244597669191,0.0685427913020995,0.99512996256347,-4.04609067974784,"AGBL2"
"DSN1",-0.56475155714286,3.45015405882353,-1.86231962062491,0.0685609366027482,0.99512996256347,-4.04621933890391,"DSN1"
"MAP4",0.457673642857141,6.40737323529412,1.8621260079659,0.0685887481483286,0.99512996256347,-4.04641646679489,"MAP4"
"DIP2A",-0.401332657142864,7.16845260784314,-1.86195940092589,0.0686126881143307,0.99512996256347,-4.04658608543981,"DIP2A"
"HEPACAM2",-1.40510479999999,-6.65205154901961,-1.8612220529365,0.0687187235385656,0.99512996256347,-4.04733661393014,"HEPACAM2"
"GPR161",-1.04011208571429,1.33560320039216,-1.86095840700939,0.0687566712073857,0.99512996256347,-4.04760491411646,"GPR161"
"TCL1A",1.58422314285715,-6.51732043137255,1.86067620783198,0.068797308989506,0.99512996256347,-4.0478920608987,"TCL1A"
"SAA2",-1.73227037142857,-4.28883105882353,-1.86018787545139,0.0688676788173576,0.99512996256347,-4.04838887136534,"SAA2"
"MACC1",-2.45879192285714,0.301241249019608,-1.86016118394115,0.0688715268822889,0.99512996256347,-4.04841602322371,"MACC1"
"NUS1",-0.360569257142858,4.76992652941176,-1.85960977885857,0.0689510626660902,0.99512996256347,-4.04897686762066,"NUS1"
"C1orf50",-0.483321585714287,1.4813428745098,-1.85950903630462,0.0689656023765638,0.99512996256347,-4.04907932016634,"C1orf50"
"FAM46A",-0.801278214285719,5.11318605882353,-1.85934397776914,0.0689894301294242,0.99512996256347,-4.04924717064428,"FAM46A"
"ADAMTS3",-1.726514656155,-6.30079293949184,-1.85874263926256,0.0690762979748894,0.99512996256347,-4.04985857837592,"ADAMTS3"
"SUMO1",-1.56450242857142,-6.49223829411765,-1.85868353634409,0.0690848408302457,0.99512996256347,-4.0499186622861,"SUMO1"
"TNNT1",-1.0999118,-7.11024260784314,-1.85867138796591,0.0690865968922294,0.99512996256347,-4.04993101211112,"TNNT1"
"EME1",-0.814187642857144,2.44833208235294,-1.85857018247132,0.0691012277314741,0.99512996256347,-4.05003389326777,"EME1"
"LOC113230",-0.995917685714286,-0.456066817960784,-1.85827571610398,0.0691438123792064,0.99512996256347,-4.05033320924542,"LOC113230"
"MEOX2",1.09960061428572,-7.02563252941176,1.85796484988451,0.0691887928222962,0.99512996256347,-4.05064915336963,"MEOX2"
"CRTC3",0.649043742857134,5.78038758823529,1.85717466637125,0.0693032390837099,0.99512996256347,-4.05145205101128,"CRTC3"
"ANKRD16",-0.486301969827805,6.18682862668013,-1.85714377281169,0.0693077168070652,0.99512996256347,-4.05148343601539,"ANKRD16"
"PITX1",-2.56499182857143,-3.23189473137255,-1.857057212779,0.0693202641530426,0.99512996256347,-4.05157137075743,"PITX1"
"CENPM",-1.58045851714286,1.61731153215686,-1.85704885856711,0.0693214752430893,0.99512996256347,-4.05157985747114,"CENPM"
"OR6C4",-1.00430205714285,-7.01945670588235,-1.85685803701817,0.069349143062563,0.99512996256347,-4.05177369709607,"OR6C4"
"TMEM38B",1.00517467142858,-7.21664592156863,1.85680199859044,0.0693572700267995,0.99512996256347,-4.05183061876592,"TMEM38B"
"GPR55",-1.45622727142857,-1.20641463823529,-1.85665508137953,0.0693785805000154,0.99512996256347,-4.05197984496635,"GPR55"
"ITGB4",0.823372071428568,2.41294810980392,1.85608508100181,0.0694613120402924,0.99512996256347,-4.05255871280015,"ITGB4"
"DYDC2",-1.19625781428571,-6.86470582352941,-1.85481151449606,0.069646463005834,0.99512996256347,-4.05385157016004,"DYDC2"
"FGFRL1",1.13079743285714,2.39554827843137,1.85476516770493,0.069653208766094,0.99512996256347,-4.05389860536961,"FGFRL1"
"MON2",-0.298027200000005,7.14202129411765,-1.85396941883979,0.0697691160243402,0.99512996256347,-4.05470602497299,"MON2"
"RBPMS",1.82481326142857,3.37265552901961,1.85367514814556,0.0698120202477688,0.99512996256347,-4.05500454020172,"RBPMS"
"ALB",-1.67049667450774,-3.58059073576698,-1.85356663082482,0.0698278475425552,0.99512996256347,-4.05511461304334,"ALB"
"LPPR5",1.01231331428573,-7.15245460784314,1.85337021879606,0.0698565020363694,0.99512996256347,-4.05531382717887,"LPPR5"
"GDE1",0.453966799999995,4.28245298039216,1.85200357052699,0.0700561575237709,0.99512996256347,-4.05669949738051,"GDE1"
"DDX26B",-0.396564842857149,5.38320984313726,-1.85137886965935,0.070147581545716,0.99512996256347,-4.05733261638574,"DDX26B"
"KRT5",-2.29600517857143,-4.74915114039216,-1.85087045204617,0.070222062158801,0.99512996256347,-4.05784775691005,"KRT5"
"FAM72B",-1.36857105285714,1.69402970537255,-1.85063522054838,0.0702565450108905,0.99512996256347,-4.05808605997244,"FAM72B"
"GEM",-1.35682836857143,-2.66167858823529,-1.84935717049876,0.0704441461864122,0.99512996256347,-4.05938036758469,"GEM"
"GALNT3",0.428427728571426,6.02814488235294,1.84929894573683,0.0704527029053462,0.99512996256347,-4.05943931566954,"GALNT3"
"GJA9",-0.9146125,-0.24217409254902,-1.84856595438761,0.0705604986087622,0.99512996256347,-4.06018128371367,"GJA9"
"ACAT2",-0.496723086303751,4.07436411746211,-1.84829566884387,0.0706002827119606,0.99512996256347,-4.06045481892758,"ACAT2"
"SEMA5A",-0.780296838571429,0.386003624392157,-1.84785457616744,0.0706652491342959,0.99512996256347,-4.06090114497424,"SEMA5A"
"HS3ST4",1.71863960000001,-6.41585739607843,1.84752238740522,0.0707142089786366,0.99512996256347,-4.06123721775474,"HS3ST4"
"OAZ3",-1.34422215142857,-2.24807875456863,-1.84724176217554,0.0707555914416022,0.99512996256347,-4.06152108577626,"OAZ3"
"CIZ1",0.340301914285707,7.03262196078431,1.8464531482133,0.0708719941898418,0.99512996256347,-4.06231862464681,"CIZ1"
"DCDC2B",-1.42884035714285,-6.34718692352941,-1.84611735185065,0.0709216082611488,0.99512996256347,-4.06265813709327,"DCDC2B"
"NLRC5",-0.845074414285723,8.00247964705882,-1.84605139614572,0.0709313566960993,0.99512996256347,-4.06272481678628,"NLRC5"
"SMO",1.87146065714286,-6.24061758823529,1.84554751767698,0.0710058687030207,0.99512996256347,-4.06323416222985,"SMO"
"C14orf104",-0.345734528571432,4.45404331372549,-1.84526198850563,0.0710481212387659,0.99512996256347,-4.06352273905501,"C14orf104"
"CXorf40B",-1.30871309142857,-6.87053270196078,-1.8445179225608,0.0711583277702808,0.99512996256347,-4.0642745760274,"CXorf40B"
"EBF2",-0.789578299999992,-7.31893605882353,-1.84435594352349,0.0711823382580458,0.99512996256347,-4.06443821402821,"EBF2"
"CT47B1",-1.32212919999999,-6.89477515686275,-1.84353733164447,0.0713037875340031,0.99512996256347,-4.06526503085618,"CT47B1"
"UNC13D",-1.77370428571429,1.96157265980392,-1.84278137878229,0.0714160961491529,0.99512996256347,-4.06602829494632,"UNC13D"
"MAST4",0.832064114285705,6.17452723529412,1.84183606446157,0.0715567476037157,0.99512996256347,-4.06698239283323,"MAST4"
"PPP2R5A",-0.434883028571434,5.49349633333333,-1.84150281824155,0.0716063863988369,0.99512996256347,-4.06731864031968,"PPP2R5A"
"ZNF121",-1.65472265414286,-1.4823288872549,-1.84117694214711,0.0716549554969029,0.99512996256347,-4.06764740332689,"ZNF121"
"COL17A1",-1.38289678571429,3.55708202,-1.84115324942815,0.0716584877825959,0.99512996256347,-4.06767130408783,"COL17A1"
"ARSA",-0.959750412857145,2.06484303352941,-1.84103173834955,0.0716766058636965,0.99512996256347,-4.06779387819426,"ARSA"
"SNCG",-1.18069625714285,-7.00761915686275,-1.84067899722845,0.0717292237452749,0.99512996256347,-4.06814966786338,"SNCG"
"PPFIBP2",-1.47739364285714,3.42672560196078,-1.84030482068752,0.0717850747673097,0.99512996256347,-4.06852701743559,"PPFIBP2"
"SNORD113-6",-1.3726721,-6.93855201960784,-1.84025791880711,0.0717920781107908,0.99512996256347,-4.06857431263281,"SNORD113-6"
"TMEM106B",-0.495103400000003,4.39002254901961,-1.84006053622285,0.0718215574111636,0.99512996256347,-4.06877333968265,"TMEM106B"
"GGT5",-1.84287979857143,0.128879673529412,-1.83867643479303,0.0720285617127757,0.99512996256347,-4.07016848332924,"GGT5"
"C16orf93",-1.01334611714286,2.95949334313725,-1.83774451362536,0.0721682221190432,0.99512996256347,-4.07110735673579,"C16orf93"
"CALB2",1.54841695714287,-6.6506218,1.83769475249606,0.0721756858903409,0.99512996256347,-4.07115747816491,"CALB2"
"CSTF2",-0.468912500000001,4.31545694117647,-1.8374374535401,0.0722142890710208,0.99512996256347,-4.07141662244649,"CSTF2"
"BTN2A1",-0.419307599999999,5.84311017647059,-1.83721283531852,0.0722480033291215,0.99512996256347,-4.07164282739893,"BTN2A1"
"TEKT1",-1.02257799999999,-7.08292049019608,-1.83598345071041,0.0724327642606816,0.99512996256347,-4.07288049664456,"TEKT1"
"PDE8B",-0.805534814285719,1.94044764705882,-1.83580395773273,0.0724597731109872,0.99512996256347,-4.07306114261566,"PDE8B"
"MATN3",1.39904584285715,-6.39974307843137,1.83573080703175,0.0724707827551527,0.99512996256347,-4.07313475907261,"MATN3"
"PXT1",-0.406521900000002,1.65905700196078,-1.83571284924692,0.0724734857313927,0.99512996256347,-4.07315283082984,"PXT1"
"ACER2",-1.85085144175265,-4.726272813019,-1.8349130092437,0.0725939626410267,0.99512996256347,-4.07395760076644,"ACER2"
"SCARA3",-0.401551828571431,5.70138721568627,-1.83417395919128,0.072705433153017,0.99512996256347,-4.07470095147146,"SCARA3"
"NUDT4",0.725763299999994,5.82659711764706,1.83412998698527,0.0727120700057922,0.99512996256347,-4.07474517184999,"NUDT4"
"SLC6A18",-0.753423527142859,1.67654211764706,-1.83343551431611,0.0728169565825104,0.99512996256347,-4.07544344918061,"SLC6A18"
"AJAP1",-1.62938030089165,-6.58942324032181,-1.83329207769956,0.0728386357865113,0.99512996256347,-4.07558764469719,"AJAP1"
"RUNDC2C",-0.409174485714289,5.94666823529412,-1.83193649921077,0.0730437887506915,0.99512996256347,-4.0769499401463,"RUNDC2C"
"TMEM179B",2.586194395,0.890612400980392,1.83130330043135,0.0731397837769543,0.99512996256347,-4.07758599430297,"TMEM179B"
"HAUS7",-0.473514714285717,3.36861964705882,-1.83040674347708,0.0732758867201668,0.99512996256347,-4.07848628683763,"HAUS7"
"DEPDC5",-0.363689614285716,6.31277111764706,-1.82999530388152,0.073338417272008,0.99512996256347,-4.0788993200872,"DEPDC5"
"GJC3",1.77254552857143,-3.89255297058824,1.82984818588872,0.073360787168074,0.99512996256347,-4.07904698949655,"GJC3"
"C20orf27",-1.87992564571428,-5.32887130196078,-1.82943539682477,0.073423584161676,0.99512996256347,-4.07946127391868,"C20orf27"
"SNHG11",-0.559736774285717,2.22454083529412,-1.82913185646057,0.0734697902205647,0.99512996256347,-4.07976586511803,"SNHG11"
"ABCC1",3.37853959833067,-1.64513522985055,1.82910932184676,0.0734732215017229,0.99512996256347,-4.07978847609707,"ABCC1"
"OR6N2",-1.78265362857142,-5.85058568627451,-1.82861167192522,0.0735490316724338,0.99512996256347,-4.08028775438955,"OR6N2"
"SLC34A3",1.85088248571429,-5.16296762745098,1.82851713633813,0.0735634403284761,0.99512996256347,-4.08038258675093,"SLC34A3"
"ZNF655",0.496700314285712,2.52768635294118,1.8279810539875,0.07364519241306,0.99512996256347,-4.08092027617632,"ZNF655"
"ARMCX1",-1.03456145500233,1.0214988628532,-1.82797773734246,0.0736456984367527,0.99512996256347,-4.08092360236267,"ARMCX1"
"SLC15A1",-1.45709978942857,-0.744373951960784,-1.82791699253564,0.0736549668481638,0.99512996256347,-4.08098452104676,"SLC15A1"
"ZNF346",-0.507838857142861,2.36418635294118,-1.82772451989264,0.0736843407182666,0.99512996256347,-4.0811775336921,"ZNF346"
"PPP1R14C",-1.86819799528571,-5.25395723313726,-1.82749019442947,0.073720115208801,0.99512996256347,-4.081412494139,"PPP1R14C"
"PLEKHO2",0.578746385714283,5.2607202745098,1.82655257950288,0.0738634074761023,0.99512996256347,-4.08235240324603,"PLEKHO2"
"GATA2",1.01284472857143,5.80638970588235,1.82559132188659,0.0740105565590376,0.99512996256347,-4.083315603155,"GATA2"
"LGALS14",0.701907385714295,-7.46710529411765,1.82514011591981,0.0740797121937222,0.99512996256347,-4.08376757771885,"LGALS14"
"TMEM219",0.768866814285724,-7.33283703921569,1.82497857806136,0.074104484080401,0.99512996256347,-4.08392936851696,"TMEM219"
"ETV4",-0.721663547714284,-1.01393749313725,-1.82458086817617,0.0741655027733178,0.99512996256347,-4.08432765119067,"ETV4"
"KCNC4",-0.784261714285716,2.00916441568627,-1.82397838372037,0.0742580196576315,0.99512996256347,-4.08493086799454,"KCNC4"
"CLDN9",-1.96402364728571,-2.04244454333333,-1.82388560274501,0.0742722756421478,0.99512996256347,-4.08502374725771,"CLDN9"
