"","logFC","AveExpr","t","P.Value","adj.P.Val","B","ID"
"MAPK4",-1.14513532919255,-7.28518376470588,-3.44399944874318,0.0011686985696605,0.445531370166062,-1.1660680708501,"MAPK4"
"SNORD87",2.01211065714286,-2.75743005882353,3.44343942893426,0.00117065263206784,0.445531370166062,-1.16727572821333,"SNORD87"
"FBXO10",1.09342071552795,2.21973285490196,3.44279409114756,0.00117290824829209,0.445531370166062,-1.16866724221796,"FBXO10"
"PPP1R3A",-1.00212363354038,-7.42840888235294,-3.43157536999893,0.00121278759627268,0.452303621359004,-1.19283578059911,"PPP1R3A"
"GPS2",1.37562427701863,-1.66284559803922,3.41801733986208,0.00126270465193794,0.459009432760503,-1.2219883447897,"GPS2"
"CLUAP1",-2.71184427329193,6.10473492156863,-3.4097098304276,0.00129424950402712,0.459009432760503,-1.23982097236295,"CLUAP1"
"A2M",2.3629345968789,-2.39995124570396,3.40606054471997,0.00130834192788469,0.459009432760503,-1.24764711184515,"A2M"
"HSPA4",-3.66994016942236,0.719623364882353,-3.395429454907,0.00135023191349267,0.459009432760503,-1.27042070143522,"HSPA4"
"PPAPDC3",-2.8106441242236,-5.59046441176471,-3.39100982159936,0.00136801906750265,0.459009432760503,-1.27987708979786,"PPAPDC3"
"DNAH5",-2.69442191304348,-5.89009756862745,-3.38624997306796,0.00138742429958398,0.459009432760503,-1.29005402097527,"DNAH5"
"HIST1H4G",-1.56727516149069,-6.90691370588235,-3.37791789812496,0.00142202388608576,0.459009432760503,-1.30785013674841,"HIST1H4G"
"FLJ42393",1.34830432919255,-1.07961449352941,3.37752834694817,0.001423661410089,0.459009432760503,-1.30868158393809,"FLJ42393"
"KIAA0947",0.48489295031056,6.10799190196078,3.37551183453156,0.00143216671688145,0.459009432760503,-1.31298474456079,"KIAA0947"
"SIGLEC5",1.67520288037267,-1.24825140352941,3.36776977447241,0.00146527167950897,0.462394656770586,-1.3294930978118,"SIGLEC5"
"KIF17",3.04129892670807,-0.392803341176471,3.3572817930046,0.00151127797318926,0.468855373243999,-1.3518237755658,"KIF17"
"TMEM185A",-0.433052149068321,5.09397076470588,-3.35277618528741,0.00153146012126306,0.468855373243999,-1.36140533832184,"TMEM185A"
"MTM1",0.575517745341616,5.12719162745098,3.34250634900426,0.00157842186916277,0.476126314415686,-1.38321877383142,"MTM1"
"MBOAT4",-1.70913265465838,4.60549850588235,-3.33591929530245,0.00160925840766678,0.478392876203783,-1.39719058184075,"MBOAT4"
"SNORD58C",1.18151356099379,0.330037995294118,3.3178312366923,0.00169689938817062,0.497240003573653,-1.43547915408698,"SNORD58C"
"UCHL5",-4.22535358447205,-0.963286729411765,-3.29720636048107,0.0018023455766042,0.498009134502341,-1.47899687439924,"UCHL5"
"MAPK11",3.3612829136646,-3.83690302941176,3.2902984358644,0.00183902858071487,0.498009134502341,-1.49353853065936,"MAPK11"
"GAS5",0.956402283229814,2.34894181764706,3.28958236787113,0.00184287125846428,0.498009134502341,-1.49504492766154,"GAS5"
"LOC100133991",2.11509340993789,-3.71263576470588,3.2861522322207,0.00186138420275639,0.498009134502341,-1.50225838089066,"LOC100133991"
"SIX3",-1.63081608695653,-7.01589356862745,-3.27293580271805,0.00193437332250035,0.498009134502341,-1.53001255407317,"SIX3"
"FARS2",0.585874782608697,4.16752417647059,3.27153803694129,0.00194224896696889,0.498009134502341,-1.53294414735493,"FARS2"
"PRR15",-3.20831359937889,-4.82989568431373,-3.27094919511607,0.00194557583721045,0.498009134502341,-1.53417893890117,"PRR15"
"SERTAD1",3.72263241142857,0.0903752474509804,3.27019812594758,0.00194982708848396,0.498009134502341,-1.5357537366127,"SERTAD1"
"LY86",2.65154620484472,0.997491481941177,3.26922054273961,0.00195537362723359,0.498009134502341,-1.53780317010731,"LY86"
"MOCOS",-2.79826699937888,-2.05723737254902,-3.2679013903238,0.00196288178700887,0.498009134502341,-1.54056813099129,"MOCOS"
"IGFL4",2.18100950931677,-4.71004678431373,3.25938561721102,0.00201201045906629,0.498009134502341,-1.55840212338772,"IGFL4"
"SNORD115-8",-1.10852691925466,-7.38580192156863,-3.2569739945255,0.00202613323078046,0.498009134502341,-1.56344783035235,"SNORD115-8"
"PLCE1",1.77127750521739,-0.202882920392157,3.25623223645815,0.00203049586645461,0.498009134502341,-1.56499934463917,"PLCE1"
"UQCR10",0.486237857142858,3.43193117647059,3.24710138077921,0.00208493114915337,0.498009134502341,-1.58408165153776,"UQCR10"
"TGS1",3.88533727503106,-1.40345295607843,3.24517643128336,0.0020965817170599,0.498009134502341,-1.58810065648701,"TGS1"
"PAX4",-2.01217296273292,-6.4061048627451,-3.24368648577413,0.002105641659333,0.498009134502341,-1.59121050638353,"PAX4"
"CDC26",1.38789482236025,-2.25785789411765,3.24260095645681,0.00211226573233735,0.498009134502341,-1.59347573651754,"CDC26"
"C10orf88",0.712497630434782,2.32259953921569,3.23512890422905,0.00215839819885881,0.50310299835218,-1.60905630912255,"C10orf88"
"TTC21B",1.12685400310559,1.18168419607843,3.23091941121892,0.00218480490757177,0.503536160270922,-1.61782480659418,"TTC21B"
"EYS",0.990852012422361,3.2035327254902,3.22106508119089,0.00224782003235889,0.50857449329244,-1.63832605539883,"EYS"
"NOTCH2",0.7889769689441,2.90590135294118,3.21976603162269,0.00225625384602243,0.50857449329244,-1.64102595317745,"NOTCH2"
"CHURC1",0.77059290242236,0.749474474901961,3.21520100767254,0.00228612876845894,0.509707318463368,-1.65050876067988,"CHURC1"
"ELAVL3",-2.1334240621118,-5.42808949019608,-3.20009146627534,0.00238769383814614,0.514397212021276,-1.68183999077063,"ELAVL3"
"ERCC2",0.61103895652174,5.12174592156863,3.1977596511716,0.00240374205870462,0.514397212021276,-1.68666764279327,"ERCC2"
"SNORD115-40",-1.29305160248447,-7.21966190196078,-3.19381792137156,0.00243110163518883,0.514397212021276,-1.69482372092988,"SNORD115-40"
"GRAMD3",1.17116604198758,1.75691904490196,3.19342647917141,0.00243383460326165,0.514397212021276,-1.69563335927074,"GRAMD3"
"BTN2A3",1.11763805298137,2.01988209588235,3.19246339567471,0.00244057098466783,0.514397212021276,-1.69762510463178,"BTN2A3"
"PTPRQ",2.68371180204969,0.574631161176471,3.18397981801098,0.00250067407289952,0.514397212021276,-1.71515481082499,"PTPRQ"
"NMNAT1",0.710856625465839,1.78775870784314,3.17619589507134,0.00255704473477282,0.514397212021276,-1.73121486240802,"NMNAT1"
"EEF1A1",-1.30741838378882,0.0349405409803921,-3.17538181426802,0.00256300889985505,0.514397212021276,-1.73289317349338,"EEF1A1"
"GLYATL2",2.90760296708074,-3.82819179411765,3.17295826631769,0.00258084209278739,0.514397212021276,-1.73788807489782,"GLYATL2"
"NCRNA00219",2.1056238757764,-5.1106902745098,3.16423253893159,0.00264602105802206,0.514397212021276,-1.75585315993704,"NCRNA00219"
"PCDHA11",-3.72605335428571,-4.29517850823529,-3.1608553914962,0.00267166098958629,0.514397212021276,-1.76279844336353,"PCDHA11"
"BCL2L1",3.27400203850932,-3.4042498745098,3.15700859372637,0.0027011514499102,0.514397212021276,-1.77070426782312,"BCL2L1"
"IGF1",-1.47702184472049,6.79638592156863,-3.15012589029974,0.00275468173488188,0.514397212021276,-1.7848352242113,"IGF1"
"CLYBL",0.8655125689441,1.95525759411765,3.14867924655795,0.00276605924086894,0.514397212021276,-1.78780302782303,"CLYBL"
"RNF213",-1.74142597142857,-0.870513898039216,-3.14597082314165,0.00278747930055893,0.514397212021276,-1.79335721658933,"RNF213"
"DNAJB14",1.23703455850932,-0.202733680588235,3.14430827602414,0.00280070504213619,0.514397212021276,-1.79676521586497,"DNAJB14"
"ATG10",0.950815781987578,2.63334809215686,3.14257391057808,0.00281456499670488,0.514397212021276,-1.80031929582184,"ATG10"
"PDE7B",2.03249764757764,0.386272896470588,3.14109116795731,0.0028264652651866,0.514397212021276,-1.80335682604964,"PDE7B"
"MXD3",-1.0406682136646,2.41155981960784,-3.13930118693899,0.00284089442659992,0.514397212021276,-1.80702262874905,"MXD3"
"GDF9",1.17283501721739,-1.08402991772549,3.13749823679668,0.0028554981376962,0.514397212021276,-1.81071373800692,"GDF9"
"KCNB2",-0.818175062111804,-7.4536567254902,-3.13655136194443,0.00286319596968844,0.514397212021276,-1.81265173355378,"KCNB2"
"DNAJC25-GNG10",0.907614650310559,1.30004730196078,3.13625063837406,0.00286564484937012,0.514397212021276,-1.81326716029229,"DNAJC25-GNG10"
"FAM81B",1.85514600600621,0.113943252176471,3.13400980362497,0.0028839547280834,0.514397212021276,-1.81785189421354,"FAM81B"
"HIST2H2AA3",-4.88866913975155,3.01956844117647,-3.12462122451315,0.00296187127992517,0.522399199239104,-1.83703965681715,"HIST2H2AA3"
"LMOD3",2.17912835217391,-4.4994399,3.11264142198809,0.00306416675133129,0.522399199239104,-1.86147326274164,"LMOD3"
"FNDC5",1.37435609503106,-2.19771363921569,3.10979664542682,0.00308894121780415,0.522399199239104,-1.86726711538221,"FNDC5"
"SNORD4A",2.04243548447205,-4.42090080392157,3.10543515795698,0.00312728992544921,0.522399199239104,-1.87614382308527,"SNORD4A"
"COX7A2",-0.591793714285713,5.35819294117647,-3.1052794429946,0.00312866729157934,0.522399199239104,-1.87646060325986,"COX7A2"
"PNMAL2",3.14251324192547,-2.94955265196078,3.10462762827143,0.00313443905941569,0.522399199239104,-1.87778652495013,"PNMAL2"
"MAPKAPK5",0.424908173913046,5.53048184313726,3.10174775149961,0.00316006001075474,0.522399199239104,-1.88364276754429,"MAPKAPK5"
"SERPIND1",1.87476579403727,-2.39145638784314,3.1005510411153,0.00317076431528448,0.522399199239104,-1.8860753218301,"SERPIND1"
"PIK3R6",1.27809417391304,3.97904176470588,3.10006218271739,0.00317514682840106,0.522399199239104,-1.8870688621711,"PIK3R6"
"ALDOB",2.50551517266655,-2.42994344611316,3.09675514494957,0.00320494340217995,0.522399199239104,-1.89378750242568,"ALDOB"
"KATNAL2",1.14198106310559,0.504395565882353,3.09631096284305,0.00320896543994379,0.522399199239104,-1.89468958193126,"KATNAL2"
"EFCAB5",1.33394109086957,-0.188689304117647,3.08993721148956,0.00326720350928775,0.523922682060911,-1.90762529010781,"EFCAB5"
"MTMR7",1.03464761987578,2.38240040980392,3.08969801139999,0.00326940831239258,0.523922682060911,-1.90811043999533,"MTMR7"
"C9orf57",-2.22240365838509,-5.45840033333333,-3.0862398507957,0.00330143995247059,0.524954545000594,-1.91512180520426,"C9orf57"
"DSG4",-0.494734062111805,-7.49805058823529,-3.08100034129776,0.00335053299057462,0.528662559251281,-1.92573576833761,"DSG4"
"ATF7IP",0.729758062111801,7.90881133333333,3.07260139001239,0.00343066014325582,0.537173288995904,-1.94272715360477,"ATF7IP"
"ADRA2C",4.5534742498974,-3.80949832223237,3.06058165820171,0.00354845980452972,0.544064072927771,-1.96699438302821,"ADRA2C"
"LOC401010",-1.8560605931677,-4.35630304901961,-3.06032740454772,0.00355099208527939,0.544064072927771,-1.96750708149194,"LOC401010"
"GPATCH2",0.807501521739131,3.36410425490196,3.06000147343559,0.00355424072602971,0.544064072927771,-1.96816427835624,"GPATCH2"
"OR4F4",-0.787152062111805,-7.42298974509804,-3.05019781875272,0.00365326783739953,0.552071325219839,-1.98791202796389,"OR4F4"
"RPS18",-3.66907245962733,6.65426005882353,-3.0495034003326,0.00366037930137959,0.552071325219839,-1.98930934032199,"RPS18"
"APCS",1.65619781137525,-5.59139045886392,3.04537373286478,0.00370293929039697,0.552583579891824,-1.99761504592594,"APCS"
"MINA",0.921045086956523,3.76827831372549,3.04226449154153,0.00373528814702079,0.552583579891824,-2.00386387920255,"MINA"
"LOC100132707",0.768036525900622,0.696169669411765,3.04137469410441,0.00374459426701266,0.552583579891824,-2.00565143758984,"LOC100132707"
"CCL24",3.40843486273292,-0.459011393333333,3.03396512815293,0.00382293586511207,0.55360378001198,-2.02052438010084,"CCL24"
"PRPF18",1.77642724534161,-1.79282850196078,3.03356043341195,0.00382725858770308,0.55360378001198,-2.02133606470238,"PRPF18"
"PANK1",1.36334889751553,0.750005437254902,3.03223839993167,0.00384141170839453,0.55360378001198,-2.02398716374041,"PANK1"
"IQCK",2.16189568776397,-0.578606604313725,3.03024956704657,0.0038627955829225,0.55360378001198,-2.02797406487845,"IQCK"
"RAB24",-1.09321571925466,1.35377168039216,-3.02553553122653,0.00391392644288701,0.55360378001198,-2.03741757143179,"RAB24"
"GATSL2",-2.7664822836646,-2.92838287666667,-3.02340798321385,0.00393720967708994,0.55360378001198,-2.04167665568205,"GATSL2"
"CHGB",2.54950817391304,-5.09553969607843,3.02311441766585,0.00394043252153613,0.55360378001198,-2.04226419150988,"CHGB"
"ZFP30",1.78004227204969,-1.4222278472549,3.01655309615884,0.00401311161900351,0.556519440732296,-2.05538665510792,"ZFP30"
"NBEAL2",0.637994478260871,4.27035054901961,3.01634398699145,0.00401544838281883,0.556519440732296,-2.05580457700787,"NBEAL2"
"NAALADL1",-2.54464865465839,1.60988155882353,-3.01326013520609,0.00405005803536589,0.557548929002853,-2.06196582034527,"NAALADL1"
"BEND7",-3.90342619614907,-1.54271197529412,-3.00860505798515,0.00410282993007155,0.561048316837517,-2.07125880449535,"BEND7"
"FAM164C",0.986902902236025,0.156912190588235,3.00150638467454,0.00418454212445645,0.56577653919019,-2.08541274536748,"FAM164C"
"SLC10A5",-2.40838892099379,-2.93018075568627,-2.99679294416076,0.00423963546960836,0.56577653919019,-2.09479928326964,"SLC10A5"
"C2orf3",0.642298888198758,2.62422256862745,2.99508458562586,0.00425977048723355,0.56577653919019,-2.09819910293924,"C2orf3"
"HIST1H2BC",-0.75313722981366,9.01113649019608,-2.99417202180424,0.00427056269309395,0.56577653919019,-2.1000147077866,"HIST1H2BC"
"C1orf59",-2.14239012360248,-2.19989595294118,-2.9937704399514,0.00427531998705536,0.56577653919019,-2.10081357127194,"C1orf59"
"KCTD4",1.11284873453416,-0.986763370980392,2.97834292348532,0.00446187232626314,0.581749067815851,-2.1314525397577,"KCTD4"
"KCNIP1",2.99832162360248,-4.93080469647059,2.97678218030285,0.00448116248365288,0.581749067815851,-2.1345466301122,"KCNIP1"
"C17orf78",2.3915769552795,-3.08717796078431,2.97455055326572,0.00450887972882728,0.581749067815851,-2.13896893914135,"C17orf78"
"C6orf72",0.561604602484472,4.69676337254902,2.97063759829937,0.00455786590910692,0.581749067815851,-2.14671801288808,"C6orf72"
"MMP20",-3.18972032968944,4.35424754039216,-2.97027326396403,0.00456245218020678,0.581749067815851,-2.14743920018211,"MMP20"
"WDR5B",1.05442970869565,2.54285854901961,2.96925603227011,0.00457527997901997,0.581749067815851,-2.14945248005557,"WDR5B"
"TPM2",-2.82348207763975,-3.98271339607843,-2.9654298946038,0.00462383136454969,0.581749067815851,-2.1570211803003,"TPM2"
"AATK",-1.44592570218519,2.31637226814464,-2.96445577115436,0.00463626892541832,0.581749067815851,-2.15894716499178,"AATK"
"HSD17B8",0.931408905590063,2.50650165490196,2.96313155975297,0.00465322643465681,0.581749067815851,-2.16156468360797,"HSD17B8"
"ANG",1.878097897047,-0.210499002166203,2.95955685074238,0.00469929249901941,0.581749067815851,-2.16862698283158,"ANG"
"SNORD21",0.68768597515528,2.67127956862745,2.9588853926392,0.00470799265100582,0.581749067815851,-2.16995293325467,"SNORD21"
"C21orf63",2.34634601023602,-1.7699718514902,2.95149874087937,0.0048046986813706,0.583581970878652,-2.18452701212366,"C21orf63"
"LAMC2",-2.04029160869566,-6.3148967254902,-2.95138204905248,0.00480624116123006,0.583581970878652,-2.18475706312466,"LAMC2"
"DMRTC2",-1.99539868322982,-6.40710992156863,-2.95123555066498,0.00480817828970808,0.583581970878652,-2.18504586781575,"DMRTC2"
"SNPH",1.03917572919255,-1.35798164352941,2.94162384250561,0.00493687434162096,0.589205099944976,-2.2039743320863,"SNPH"
"POTEE",-2.66739556832298,0.716361496078431,-2.93745819510221,0.00499364102864591,0.589205099944976,-2.21216558711234,"POTEE"
"SLC12A6",2.75023725217391,-3.15433127843137,2.93504246143033,0.00502683895122961,0.589205099944976,-2.21691245206674,"SLC12A6"
"MTMR10",0.536423881987578,4.80027194117647,2.93405555106944,0.00504046048648698,0.589205099944976,-2.21885099277108,"MTMR10"
"ACY3",2.84078855743354,1.26122605252064,2.93294652172862,0.00505580854272162,0.589205099944976,-2.22102890926551,"ACY3"
"ASF1A",0.620862267080747,4.20956341176471,2.93243110025176,0.00506295635488487,0.589205099944976,-2.22204091716169,"ASF1A"
"MB",0.645894074534163,3.20407525490196,2.9323743994721,0.00506374324970904,0.589205099944976,-2.22215223976729,"MB"
